W4m0m0_36674	1212	3408	6536	10696	16365	1.3676479471E+03	3.8805791979E+03	7.9064557889E+03	1.3093419363E+04	2.0097016701E+04	34430567	94770801	174838790	285595768	425265810	38852223	107912441	211498648	349609682	522247118	8.8619300E-01	8.7821940E-01	8.2666620E-01	8.1689890E-01	8.1430000E-01	
W4m0m0_37640	1028	2695	5307	9023	13715	1.1478637615E+03	3.3330756409E+03	6.3331600652E+03	1.0898000859E+04	1.6776949799E+04	28476962	71420936	145072113	236939242	349468525	31797347	88330754	173123217	286175780	427489311	8.9557670E-01	8.0856250E-01	8.3797030E-01	8.2795000E-01	8.1749070E-01	
W4m0m0_38498	1148	2723	5879	10088	15050	1.3311549829E+03	3.5854981998E+03	7.2648757281E+03	1.2558334375E+04	1.8736294338E+04	29560061	72305951	151011723	247799355	370156476	34276152	95208541	186610206	308480091	460821308	8.6240900E-01	7.5944820E-01	8.0923610E-01	8.0329120E-01	8.0325380E-01	
W4m0m0_39066	1029	2677	5294	9055	13882	1.1791617207E+03	3.3026186165E+03	6.4217046185E+03	1.0955894016E+04	1.6961482306E+04	27747980	71596819	142720346	236522513	349874634	31797236	88329095	173122007	286175106	427488288	8.7265380E-01	8.1056890E-01	8.2439170E-01	8.2649580E-01	8.1844260E-01	
W4m0m0_39550	930	2595	4947	8115	12230	1.0450599639E+03	2.9273391206E+03	5.9103114603E+03	9.8811159844E+03	1.4974711913E+04	26408072	73064810	135210614	219298991	325771360	29675289	82422149	161539689	267026342	398882442	8.8990110E-01	8.8647060E-01	8.3701170E-01	8.2126350E-01	8.1671020E-01	
W4m0m0_40367	1388	3219	5809	9736	13864	1.5881545900E+03	4.2043731973E+03	7.5885270163E+03	1.2399650601E+04	1.7938398995E+04	28830474	70161748	137488292	233115827	342765418	32987932	91639072	179606407	296893468	443498473	8.7397030E-01	7.6563140E-01	7.6549770E-01	7.8518340E-01	7.7286720E-01	
W4m0m0_40379	1364	3626	7156	11920	18208	1.5433883732E+03	4.3120728729E+03	8.6213056996E+03	1.4519731187E+04	2.2360888802E+04	37687550	99600402	192688149	315030092	466767278	42644081	118445723	232144136	383737605	573227768	8.8376980E-01	8.4089490E-01	8.3003670E-01	8.2095180E-01	8.1427890E-01	
W4m0m0_40477	1131	2858	5062	8396	12467	1.2956345170E+03	3.6265450426E+03	6.6507097741E+03	1.0947844697E+04	1.5768414980E+04	25067165	62861051	118998148	198203922	305235690	28716078	79765022	156345742	258445183	386065856	8.7293140E-01	7.8807790E-01	7.6112180E-01	7.6690890E-01	7.9063110E-01	
W4m0m0_40932	2049	5776	11296	18605	27138	2.5369354475E+03	7.3811909372E+03	1.4359419059E+04	2.3168360700E+04	3.3863917388E+04	51803217	139415432	274708375	463562118	691049386	64139296	178159959	349207921	577262798	862319969	8.0766740E-01	7.8252950E-01	7.8666140E-01	8.0303480E-01	8.0138400E-01	
W4m0m0_41650	1476	3410	6331	10390	14854	1.6790321071E+03	4.4473403810E+03	8.1865800374E+03	1.3231949372E+04	1.9259299491E+04	31358935	75982388	150200135	252098834	369891078	35672533	99096640	194222939	321054765	479590888	8.7907790E-01	7.6675040E-01	7.7333880E-01	7.8522070E-01	7.7126380E-01	
